Aux,Dom,E,F,I,Inf,J,N,NF,NT,P,S,SJ,SP,T,Tert,X,img_url,name,profile,votes_ENFJ,votes_ENFP,votes_ENTJ,votes_ENTP,votes_ESFJ,votes_ESFP,votes_ESTJ,votes_ESTP,votes_INFJ,votes_INFP,votes_INTJ,votes_INTP,votes_ISFJ,votes_ISFP,votes_ISTJ,votes_ISTP
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/22771.png,Hans Asperger,https://www.personality-database.com/profile/22771/hans-asperger-psychology-neuroscience-mbti-personality-type,,,,,,,,,,,14,,,,,
Ne,Fi,,96%,96%,Te,,96%,96%,0%,96%,,4%,0%,,Si,,https://api.personality-database.com/profile_images/26056.png,Isabel Briggs Myers,https://www.personality-database.com/profile/26056/isabel-briggs-myers-psychology-neuroscience-mbti-personality-type,,,,,,,1,,,25,,,,,,
Si,Te,100%,,,Fi,71%,,0%,29%,,71%,71%,0%,100%,Ne,,/images/profile_transparent.png,Ivan Pavlov,https://www.personality-database.com/profile/42424/ivan-pavlov-psychology-neuroscience-mbti-personality-type,,,,2,,,5,,,,,,,,,
Ne,Fi,,80%,80%,Te,,80%,80%,0%,80%,,20%,0%,,Si,,https://api.personality-database.com/profile_images/41447.png,Jacques Lacan,https://www.personality-database.com/profile/41447/jacques-lacan-psychology-neuroscience-mbti-personality-type,,,,,,,1,,,4,,,,,,
Ne,Ti,,,88%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,Jean Piaget,https://www.personality-database.com/profile/35214/jean-piaget-psychology-neuroscience-mbti-personality-type,,,,1,,,,,,,,7,,,,
Ti,Ne,75%,,,Si,,75%,0%,75%,75%,,25%,0%,75%,Fe,,/images/profile_transparent.png,John Beebe,https://www.personality-database.com/profile/35212/john-beebe-psychology-neuroscience-mbti-personality-type,,,,3,,,,,,,,,1,,,
Fe,Ni,,94%,100%,Se,100%,100%,94%,6%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/26057.png,Katharine Cook Briggs,https://www.personality-database.com/profile/26057/katharine-cook-briggs-psychology-neuroscience-mbti-personality-type,,,,,,,,,16,,1,,,,,
Fe,Ni,,,,Ni,,,50%,0%,,,0%,50%,,Fe,50%,/images/profile_transparent.png,Kelly McGonigal,https://www.personality-database.com/profile/39167/kelly-mcgonigal-psychology-neuroscience-mbti-personality-type,,,,,,,,1,1,,,,,,,
Te,Si,,,67%,Ne,67%,,33%,0%,,67%,67%,0%,67%,Fi,,/images/profile_transparent.png,Kevin MacDonald,https://www.personality-database.com/profile/41202/kevin-macdonald-psychology-neuroscience-mbti-personality-type,,1,,,,,,,,,,,,,2,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/48582.png,Leo Kanner,https://www.personality-database.com/profile/48582/leo-kanner-psychology-neuroscience-mbti-personality-type,,,,,,,,,,,,3,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,/images/profile_transparent.png,Lewis Terman,https://www.personality-database.com/profile/47771/lewis-terman-psychology-neuroscience-mbti-personality-type,,,,,,,,,,,2,,,,,
Te,Si,,,67%,Ne,67%,,33%,0%,,67%,67%,0%,67%,Fi,,/images/profile_transparent.png,Linda Gottfredson,https://www.personality-database.com/profile/41201/linda-gottfredson-psychology-neuroscience-mbti-personality-type,,1,,,,,,,,,,,,,2,
Ne,Fi,,75%,75%,Te,,75%,75%,0%,100%,,0%,25%,,Si,,/images/profile_transparent.png,Linda V. Berens,https://www.personality-database.com/profile/35213/linda-v-berens-psychology-neuroscience-mbti-personality-type,,,,,,,,1,,3,,,,,,
Te,Ni,,,67%,Se,67%,67%,0%,67%,,,0%,33%,67%,Fi,,https://api.personality-database.com/profile_images/15274.png,Lloyd deMause,https://www.personality-database.com/profile/15274/lloyd-demause-psychology-neuroscience-mbti-personality-type,,,,,,1,,,,,2,,,,,
Ne,Fe,,,,Fe,,,0%,50%,,,50%,0%,,Ne,50%,https://api.personality-database.com/profile_images/33812.png,Michelle Garcia Winner,https://www.personality-database.com/profile/33812/michelle-garcia-winner-psychology-neuroscience-mbti-personality-type,,,,,1,,,,,,,1,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/50626.png,Philippe Pinel,https://www.personality-database.com/profile/50626/philippe-pinel-psychology-neuroscience-mbti-personality-type,,,,,,,,,,,,1,,,,
Ni,Te,75%,,,Fi,75%,75%,0%,75%,,,0%,25%,75%,Se,,https://api.personality-database.com/profile_images/40312.png,Ramani Durvasula,https://www.personality-database.com/profile/40312/ramani-durvasula-psychology-neuroscience-mbti-personality-type,,,3,,,,,,,,,,,1,,
Fe,Ni,,63%,100%,Se,100%,100%,63%,38%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/35321.png,Robert Sapolsky,https://www.personality-database.com/profile/35321/robert-sapolsky-psychology-neuroscience-mbti-personality-type,,,,,,,,,5,,3,,,,,
Fe,Ni,,,,Ni,,,50%,0%,,,0%,50%,,Fe,50%,/images/profile_transparent.png,Thalia Wheatley,https://www.personality-database.com/profile/39180/thalia-wheatley-psychology-neuroscience-mbti-personality-type,,,,,,,,1,1,,,,,,,
Ni,Te,100%,,,Fi,60%,100%,0%,100%,,,0%,0%,100%,Se,,/images/profile_transparent.png,Timothy Leary,https://www.personality-database.com/profile/41473/timothy-leary-psychology-neuroscience-mbti-personality-type,,,3,2,,,,,,,,,,,,
Ni,Fe,75%,75%,,Ti,75%,75%,75%,0%,,,0%,25%,,Se,,https://api.personality-database.com/profile_images/18884.png,Tony Attwood,https://www.personality-database.com/profile/18884/tony-attwood-psychology-neuroscience-mbti-personality-type,3,,,,,,,,,,,,,,,1
Fe,Ni,,85%,100%,Se,100%,100%,85%,15%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/12895.png,Viktor Frankl,https://www.personality-database.com/profile/12895/viktor-frankl-psychology-neuroscience-mbti-personality-type,,,,,,,,,11,,2,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/49467.png,Wilhelm Reich,https://www.personality-database.com/profile/49467/wilhelm-reich-psychology-neuroscience-mbti-personality-type,,,,,,,,,,,,2,,,,
Te,Si,,,84%,Ne,95%,,0%,37%,,63%,63%,0%,98%,Fi,,https://api.personality-database.com/profile_images/17334.png,Jeff Bezos,https://www.personality-database.com/profile/17334/jeff-bezos-business-mbti-personality-type,,,5,2,,,,,,,9,,1,,26,
Ti,Ne,99%,,,Si,,100%,17%,83%,92%,,0%,0%,83%,Fe,,https://api.personality-database.com/profile_images/6535.png,Stan Lee,https://www.personality-database.com/profile/6535/stan-lee-writers-comics-mbti-personality-type,6,9,1,69,,,,,,,,1,,,,
Fi,Se,53%,94%,,Ni,,,8%,0%,91%,92%,4%,89%,,Te,,https://api.personality-database.com/profile_images/2821.png,Kylie Jenner,https://www.personality-database.com/profile/2821/kylie-jenner-famous-for-being-famous-mbti-personality-type,3,,,,,24,,1,,1,,,,22,2,
Si,Fe,100%,56%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/9839.png,Kris Jenner,https://www.personality-database.com/profile/9839/kris-jenner-famous-for-being-famous-mbti-personality-type,,,,,19,,15,,,,,,,,,
Ne,Ti,,,100%,Fe,,,0%,50%,100%,,0%,50%,100%,Ni,50%,https://api.personality-database.com/profile_images/31603.png,Alex Becker,https://www.personality-database.com/profile/31603/alex-becker-business-mbti-personality-type,,,,,,,,,,,,2,,,,2
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,/images/profile_transparent.png,Aliko Dangote,https://www.personality-database.com/profile/40164/aliko-dangote-business-mbti-personality-type,,,,,,,,,,,,,,,2,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/17338.png,Andrew Carnegie,https://www.personality-database.com/profile/17338/andrew-carnegie-business-mbti-personality-type,,,,,,,,,,,,,,,4,
Te,Ni,,,100%,Se,100%,97%,3%,94%,,,3%,0%,97%,Fi,,https://api.personality-database.com/profile_images/29777.png,Andrew Yang,https://www.personality-database.com/profile/29777/andrew-yang-business-mbti-personality-type,,,,,,,,,1,,32,,,,1,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/48613.png,Assis Chateaubriand,https://www.personality-database.com/profile/48613/assis-chateaubriand-business-mbti-personality-type,,,1,,,,,,,,,,,,,
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,/images/profile_transparent.png,Berkay Yildirim,https://www.personality-database.com/profile/37084/berkay-yildirim-business-mbti-personality-type,,,,,,,1,,,,,,,,,
Ti,Se,75%,,,Ni,,,13%,13%,88%,75%,0%,75%,88%,Fe,,https://api.personality-database.com/profile_images/2289.png,Bernard Tapie,https://www.personality-database.com/profile/2289/bernard-tapie-business-mbti-personality-type,,,,,,,,6,,1,1,,,,,
Si,Te,67%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,/images/profile_transparent.png,Bettina Rudolph,https://www.personality-database.com/profile/46495/bettina-rudolph-business-mbti-personality-type,,,,,,,2,,,,,,,,1,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/30001.png,Billy Mays,https://www.personality-database.com/profile/30001/billy-mays-business-mbti-personality-type,,,,,,,,7,,,,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/33849.png,Bob Iger,https://www.personality-database.com/profile/33849/bob-iger-business-mbti-personality-type,,,,,,,,,,,3,,,,,
Te,Ni,,,67%,Se,67%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/48225.png,Brian Epstein,https://www.personality-database.com/profile/48225/brian-epstein-business-mbti-personality-type,,,,1,,,,,,,2,,,,,
Te,Si,,,100%,Ne,100%,,0%,33%,,67%,67%,0%,100%,Fi,,https://api.personality-database.com/profile_images/16075.png,Carlos Slim,https://www.personality-database.com/profile/16075/carlos-slim-business-mbti-personality-type,,,,,,,,,,,1,,,,2,
Te,Ni,,,100%,Ne,100%,,0%,50%,,,50%,0%,100%,Fi,50%,https://api.personality-database.com/profile_images/46553.png,Charlie Munger,https://www.personality-database.com/profile/46553/charlie-munger-business-mbti-personality-type,,,,,,,,,,,1,,,,1,
Si,Fe,100%,94%,,Ti,94%,,0%,0%,,100%,94%,6%,,Ne,,https://api.personality-database.com/profile_images/49246.png,Colonel Sanders,https://www.personality-database.com/profile/49246/colonel-sanders-business-mbti-personality-type,,,,,16,,,1,,,,,,,,
Si,Ni,,,,Fi,100%,,0%,50%,,,50%,0%,100%,Fi,50%,https://api.personality-database.com/profile_images/17343.png,Cornelius Vanderbilt,https://www.personality-database.com/profile/17343/cornelius-vanderbilt-business-mbti-personality-type,,,,,,,1,,,,1,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/34138.png,Dan Cathy,https://www.personality-database.com/profile/34138/dan-cathy-business-mbti-personality-type,,,,,1,,,,,,,,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,/images/profile_transparent.png,Dan Peña,https://www.personality-database.com/profile/28634/dan-pea-business-mbti-personality-type,,,3,,,,,,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/34144.png,Dave Thomas,https://www.personality-database.com/profile/34144/dave-thomas-business-mbti-personality-type,,,,,,1,,,,,,,,,,
Fe,Ne,,,,Se,,100%,50%,50%,,,0%,0%,,Fe,50%,https://api.personality-database.com/profile_images/11950.png,David Geffen,https://www.personality-database.com/profile/11950/david-geffen-business-mbti-personality-type,,,,1,,,,,1,,,,,,,
Ni,Te,67%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/49491.png,David Rockefeller,https://www.personality-database.com/profile/49491/david-rockefeller-business-mbti-personality-type,,,2,,,,,,,,1,,,,,
Si,Te,93%,,,Fi,100%,,0%,7%,,93%,93%,0%,100%,Ne,,https://api.personality-database.com/profile_images/33502.png,Donald Trump Jr.,https://www.personality-database.com/profile/33502/donald-trump-jr-business-mbti-personality-type,,,1,,,,12,,,,,,,,1,
Fe,Si,,,100%,Fe,,,0%,0%,,100%,50%,50%,,Ni,50%,https://api.personality-database.com/profile_images/33398.png,Edward J. Smith,https://www.personality-database.com/profile/33398/edward-j-smith-business-mbti-personality-type,,,,,,,,,,,,,1,,,1
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/49414.png,Eike Batista,https://www.personality-database.com/profile/49414/eike-batista-business-mbti-personality-type,,,1,,,,,,,,,,,,,
Te,Ni,,,83%,Se,92%,83%,0%,83%,,,17%,0%,100%,Fi,,https://api.personality-database.com/profile_images/30917.png,Elizabeth Holmes,https://www.personality-database.com/profile/30917/elizabeth-holmes-business-mbti-personality-type,,,1,1,,,,,,,8,,,,2,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,/images/profile_transparent.png,Ellen Pao,https://www.personality-database.com/profile/40225/ellen-pao-business-mbti-personality-type,,,,,,,,,,,,,,,1,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,/images/profile_transparent.png,Eric Trump,https://www.personality-database.com/profile/38246/eric-trump-business-mbti-personality-type,,,,,,,,,,,,,,,,2
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,Erno Rubik,https://www.personality-database.com/profile/41583/erno-rubik-business-mbti-personality-type,,,,,,,,,,,,1,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,/images/profile_transparent.png,Fred Trump,https://www.personality-database.com/profile/40393/fred-trump-business-mbti-personality-type,,,,,,,,,,,,,,,3,
Ni,Te,75%,,,Fi,75%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/12281.png,George Soros,https://www.personality-database.com/profile/12281/george-soros-business-mbti-personality-type,,,12,3,,,,,,,3,2,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/15157.png,Gloria Vanderbilt,https://www.personality-database.com/profile/15157/gloria-vanderbilt-business-mbti-personality-type,,,,,,,,,,,,,3,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,/images/profile_transparent.png,GT Dave,https://www.personality-database.com/profile/40855/gt-dave-business-mbti-personality-type,,,,,,,,,,,3,,,,,
Si,Fe,100%,60%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/34142.png,Harland Sanders,https://www.personality-database.com/profile/34142/harland-sanders-business-mbti-personality-type,,,,,3,,2,,,,,,,,,
Si,Te,98%,,,Fi,95%,,0%,18%,,82%,82%,0%,100%,Ne,,https://api.personality-database.com/profile_images/651.png,Henry Ford,https://www.personality-database.com/profile/651/henry-ford-business-mbti-personality-type,,,6,1,,,36,,,,,1,,,,
Ni,Te,88%,,,Fi,71%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/4147.png,Howard Hughes,https://www.personality-database.com/profile/4147/howard-hughes-business-mbti-personality-type,,,14,7,,,,,,,3,,,,,
Ni,Fe,100%,100%,,Ti,100%,67%,67%,0%,,,33%,0%,,Se,,https://api.personality-database.com/profile_images/34499.png,Howard Schultz,https://www.personality-database.com/profile/34499/howard-schultz-business-mbti-personality-type,2,,,,1,,,,,,,,,,,
Fi,Se,100%,79%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/8480.png,Hugh Hefner,https://www.personality-database.com/profile/8480/hugh-hefner-business-mbti-personality-type,,,,,,15,,4,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/48721.png,Iman Gadzhi,https://www.personality-database.com/profile/48721/iman-gadzhi-business-mbti-personality-type,,,,,,,,2,,,,,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,/images/profile_transparent.png,Irineu Evangelista De Souza (Barão De Mauá),https://www.personality-database.com/profile/44663/irineu-evangelista-de-souza-baro-de-mau-business-mbti-personality-type,,,2,,,,,,,,,,,,,
Si,Te,98%,,,Fi,100%,,5%,19%,,77%,77%,0%,86%,Ne,,https://api.personality-database.com/profile_images/5779.png,Ivanka Trump,https://www.personality-database.com/profile/5779/ivanka-trump-business-mbti-personality-type,1,,8,,4,,29,,1,,,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/33418.png,J. Bruce Ismay,https://www.personality-database.com/profile/33418/j-bruce-ismay-business-mbti-personality-type,,,,,,,,,,,1,,,,,
Si,Te,67%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,https://api.personality-database.com/profile_images/17336.png,J. Paul Getty,https://www.personality-database.com/profile/17336/j-paul-getty-business-mbti-personality-type,,,,,,,2,,,,,,,,1,
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,https://api.personality-database.com/profile_images/17344.png,J.P. Morgan,https://www.personality-database.com/profile/17344/jp-morgan-business-mbti-personality-type,,,,,,,7,,,,,,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/31638.png,Jack Welch,https://www.personality-database.com/profile/31638/jack-welch-business-mbti-personality-type,,,6,,,,,,,,,,,,,
Ne,Fi,,,100%,Te,,83%,35%,48%,57%,,17%,0%,52%,Si,,https://api.personality-database.com/profile_images/15880.png,Jared Kushner,https://www.personality-database.com/profile/15880/jared-kushner-business-mbti-personality-type,,,,,,,,,,8,6,5,3,,1,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/33409.png,Jerry Jones,https://www.personality-database.com/profile/33409/jerry-jones-business-mbti-personality-type,,,,,,1,,,,,,,,,,
Te,Si,,,85%,Ne,100%,,0%,15%,,85%,85%,0%,100%,Fi,,https://api.personality-database.com/profile_images/17337.png,John D. Rockefeller,https://www.personality-database.com/profile/17337/john-d-rockefeller-business-mbti-personality-type,,,2,,,,,,,,,,,,11,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/34141.png,John Schnatter,https://www.personality-database.com/profile/34141/john-schnatter-business-mbti-personality-type,,,,,,,,2,,,,,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,/images/profile_transparent.png,Jon Taffer,https://www.personality-database.com/profile/40742/jon-taffer-business-mbti-personality-type,,,1,,,,,,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/9840.png,Jordan Belfort,https://www.personality-database.com/profile/9840/jordan-belfort-business-mbti-personality-type,,,,,,,,9,,,,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/50492.png,Justin Lam,https://www.personality-database.com/profile/50492/justin-lam-business-mbti-personality-type,,,,,,,,,,,1,,,,,
Si,Te,100%,,,Fi,100%,,0%,10%,,90%,90%,0%,100%,Ne,,https://api.personality-database.com/profile_images/2723.png,Kevin O'Leary,https://www.personality-database.com/profile/2723/kevin-oleary-business-mbti-personality-type,,,1,,,,9,,,,,,,,,
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,https://api.personality-database.com/profile_images/49236.png,Kim Woo-jung,https://www.personality-database.com/profile/49236/kim-woojung-business-mbti-personality-type,,,,,,,1,,,,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,/images/profile_transparent.png,Laurene Powell Jobs,https://www.personality-database.com/profile/39766/laurene-powell-jobs-business-mbti-personality-type,,,,,,,,,1,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/2217.png,Lee Iacocca,https://www.personality-database.com/profile/2217/lee-iacocca-business-mbti-personality-type,,,,2,,,,,,,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/46220.png,Luciano Hang (Véio da Havan),https://www.personality-database.com/profile/46220/luciano-hang-vio-da-havan-business-mbti-personality-type,,,,,1,,,,,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/49954.png,Malcolm McLaren,https://www.personality-database.com/profile/49954/malcolm-mclaren-business-mbti-personality-type,,,,1,,,,,,,,,,,,
Si,Te,60%,,,Fi,100%,,0%,40%,,60%,60%,0%,100%,Ne,,https://api.personality-database.com/profile_images/2709.png,Marcus Lemonis,https://www.personality-database.com/profile/2709/marcus-lemonis-business-mbti-personality-type,,,,,,,3,,,,2,,,,,
Ti,Se,100%,,,Ni,,,0%,26%,74%,74%,0%,74%,74%,Fe,,https://api.personality-database.com/profile_images/20437.png,Mark Cuban,https://www.personality-database.com/profile/20437/mark-cuban-business-mbti-personality-type,,,5,,,5,,9,,,,,,,,
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,/images/profile_transparent.png,Martha Stewart,https://www.personality-database.com/profile/45953/martha-stewart-business-mbti-personality-type,,,,,,,3,,,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,86%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/30642.png,Martin Shkreli,https://www.personality-database.com/profile/30642/martin-shkreli-business-mbti-personality-type,,,1,6,,,,,,,,,,,,
Ni,Te,67%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/34139.png,Mary Barra,https://www.personality-database.com/profile/34139/mary-barra-business-mbti-personality-type,,,2,,,,,,,,1,,,,,
Te,Ni,,,100%,Se,100%,78%,11%,67%,,,22%,0%,89%,Fi,,https://api.personality-database.com/profile_images/16076.png,Michael Bloomberg,https://www.personality-database.com/profile/16076/michael-bloomberg-business-mbti-personality-type,,,,,,,,,1,,6,,,,2,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,/images/profile_transparent.png,Mike Jeffries,https://www.personality-database.com/profile/37365/mike-jeffries-business-mbti-personality-type,,,,,,,,1,,,,,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/34137.png,Mike Lindell,https://www.personality-database.com/profile/34137/mike-lindell-business-mbti-personality-type,,,2,,,,,,,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,Mohammed b. Laden,https://www.personality-database.com/profile/45589/mohammed-b-laden-business-mbti-personality-type,,,,,,,,,,,,1,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,/images/profile_transparent.png,Mohammed Hussein Al Amoudi,https://www.personality-database.com/profile/40163/mohammed-hussein-al-amoudi-business-mbti-personality-type,,,,,1,,,,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/49529.png,Nizan Guanaes,https://www.personality-database.com/profile/49529/nizan-guanaes-business-mbti-personality-type,,,,,,,,1,,,,,,,,
Te,Ni,,,,Ni,,,0%,50%,,,0%,50%,100%,Fe,50%,https://api.personality-database.com/profile_images/16077.png,Phil Knight,https://www.personality-database.com/profile/16077/phil-knight-business-mbti-personality-type,,,,,,,,1,,,1,,,,,
Fi,Se,100%,75%,,Ni,,,0%,25%,75%,75%,25%,50%,,Te,,https://api.personality-database.com/profile_images/29997.png,Phil Swift,https://www.personality-database.com/profile/29997/phil-swift-business-mbti-personality-type,,,,1,1,2,,,,,,,,,,
Ni,Te,100%,,,Fi,67%,67%,0%,67%,,,0%,33%,100%,Se,,https://api.personality-database.com/profile_images/33407.png,Ray Kroc,https://www.personality-database.com/profile/33407/ray-kroc-business-mbti-personality-type,,,2,,,,,1,,,,,,,,
Te,Si,,,67%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/5781.png,Rex Tillerson,https://www.personality-database.com/profile/5781/rex-tillerson-business-mbti-personality-type,,,,,,,1,,,,,,,,2,
Fi,Se,93%,86%,,Ni,,,21%,7%,100%,71%,0%,71%,,Te,,https://api.personality-database.com/profile_images/2787.png,Richard Branson,https://www.personality-database.com/profile/2787/richard-branson-business-mbti-personality-type,,3,,1,,8,,1,,,,,,1,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/33408.png,Robert Kraft,https://www.personality-database.com/profile/33408/robert-kraft-business-mbti-personality-type,,,,,,,,1,,,,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,/images/profile_transparent.png,Russell Simmons,https://www.personality-database.com/profile/21946/russell-simmons-business-mbti-personality-type,,,,,,,,,,,,,2,,,
Si,Fe,88%,88%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/984.png,Sam Walton,https://www.personality-database.com/profile/984/sam-walton-business-mbti-personality-type,,,,,7,,,,,,,,,,1,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,Sulaiman b. Abdulaziz Al Rajhi,https://www.personality-database.com/profile/40162/sulaiman-b-abdulaziz-al-rajhi-business-mbti-personality-type,1,,,,,,,,,,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,Syed Mukhtar Al Bukhary,https://www.personality-database.com/profile/40170/syed-mukhtar-al-bukhary-business-mbti-personality-type,1,,,,,,,,,,,,,,,
Fi,Ne,100%,83%,,Si,,100%,83%,17%,83%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/41886.png,Tai Lopez,https://www.personality-database.com/profile/41886/tai-lopez-business-mbti-personality-type,1,4,,1,,,,,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/48715.png,Thaddeus Strickland,https://www.personality-database.com/profile/48715/thaddeus-strickland-business-mbti-personality-type,,,,,,,,1,,,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/34179.png,Tom Steyer,https://www.personality-database.com/profile/34179/tom-steyer-business-mbti-personality-type,2,,,,,,,,,,,,,,,
Fi,Ne,96%,62%,,Si,,100%,62%,38%,96%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/976.png,Walt Disney,https://www.personality-database.com/profile/976/walt-disney-artists-animators-mbti-personality-type,1,58,3,35,,,,,,4,,,,,,
